layer,sample_idx,mse
layers.9.mlp.gate_proj,1,0.08610663563013077
layers.9.mlp.gate_proj,2,0.12436611205339432
layers.9.mlp.gate_proj,3,0.1347276270389557
layers.9.mlp.gate_proj,4,0.14875930547714233
layers.9.mlp.gate_proj,5,0.14425776898860931
layers.9.mlp.gate_proj,6,0.15534916520118713
layers.9.mlp.gate_proj,7,0.16571162641048431
layers.9.mlp.up_proj,0,0.006939482409507036
layers.9.mlp.up_proj,1,0.06530012935400009
layers.9.mlp.up_proj,2,0.09306065738201141
layers.9.mlp.up_proj,3,0.10028471052646637
layers.9.mlp.up_proj,4,0.11019904911518097
layers.9.mlp.up_proj,5,0.10877236723899841
layers.9.mlp.up_proj,6,0.1159953624010086
layers.9.mlp.up_proj,7,0.1208389550447464
layers.9.mlp.down_proj,0,0.0016731048235669732
layers.9.mlp.down_proj,1,0.010816758498549461
layers.9.mlp.down_proj,2,0.014064721763134003
layers.9.mlp.down_proj,3,0.01638527773320675
layers.9.mlp.down_proj,4,0.016463179141283035
layers.9.mlp.down_proj,5,0.016999593004584312
layers.9.mlp.down_proj,6,0.017749551683664322
layers.9.mlp.down_proj,7,0.018560172989964485
layers.10.self_attn.q_proj,0,0.043796684592962265
layers.10.self_attn.q_proj,1,0.4342039227485657
layers.10.self_attn.q_proj,2,0.6958571672439575
layers.10.self_attn.q_proj,3,0.7766692042350769
layers.10.self_attn.q_proj,4,0.8945703506469727
layers.10.self_attn.q_proj,5,0.8355698585510254
layers.10.self_attn.q_proj,6,0.9320561289787292
layers.10.self_attn.q_proj,7,0.9746848940849304
layers.10.self_attn.k_proj,0,0.04804785177111626
layers.10.self_attn.k_proj,1,0.597169041633606
layers.10.self_attn.k_proj,2,0.9496532678604126
layers.10.self_attn.k_proj,3,0.9762663841247559
layers.10.self_attn.k_proj,4,1.1684544086456299
layers.10.self_attn.k_proj,5,1.1227314472198486
layers.10.self_attn.k_proj,6,1.2516597509384155
layers.10.self_attn.k_proj,7,1.285878300666809
layers.10.self_attn.v_proj,0,0.012648585252463818
layers.10.self_attn.v_proj,1,0.1142624244093895
layers.10.self_attn.v_proj,2,0.1583612859249115
layers.10.self_attn.v_proj,3,0.1763913631439209
layers.10.self_attn.v_proj,4,0.18874876201152802
layers.10.self_attn.v_proj,5,0.191229909658432
layers.10.self_attn.v_proj,6,0.19774237275123596
layers.10.self_attn.v_proj,7,0.2089666873216629
layers.10.self_attn.o_proj,0,0.000383157457690686
layers.10.self_attn.o_proj,1,0.0031920012552291155
layers.10.self_attn.o_proj,2,0.005708886776119471
layers.10.self_attn.o_proj,3,0.006779178977012634
layers.10.self_attn.o_proj,4,0.008789138868451118
layers.10.self_attn.o_proj,5,0.008981646038591862
layers.10.self_attn.o_proj,6,0.009318779222667217
layers.10.self_attn.o_proj,7,0.01030605100095272
layers.10.mlp.gate_proj,0,0.009225325658917427
layers.10.mlp.gate_proj,1,0.08558450639247894
layers.10.mlp.gate_proj,2,0.12209776043891907
layers.10.mlp.gate_proj,3,0.13657401502132416
layers.10.mlp.gate_proj,4,0.1527356207370758
layers.10.mlp.gate_proj,5,0.14810246229171753
layers.10.mlp.gate_proj,6,0.15520864725112915
layers.10.mlp.gate_proj,7,0.16408593952655792
layers.10.mlp.up_proj,0,0.007518644444644451
layers.10.mlp.up_proj,1,0.06768795847892761
layers.10.mlp.up_proj,2,0.09588344395160675
layers.10.mlp.up_proj,3,0.10629891604185104
layers.10.mlp.up_proj,4,0.11777468025684357
layers.10.mlp.up_proj,5,0.11646813154220581
layers.10.mlp.up_proj,6,0.12279091775417328
layers.10.mlp.up_proj,7,0.12857355177402496
layers.10.mlp.down_proj,0,0.0019792551174759865
layers.10.mlp.down_proj,1,0.012050525285303593
layers.10.mlp.down_proj,2,0.016057845205068588
layers.10.mlp.down_proj,3,0.018164675682783127
layers.10.mlp.down_proj,4,0.018829291686415672
layers.10.mlp.down_proj,5,0.020140180364251137
layers.10.mlp.down_proj,6,0.020601656287908554
layers.10.mlp.down_proj,7,0.020750921219587326
layers.11.self_attn.q_proj,0,0.047248050570487976
layers.11.self_attn.q_proj,1,0.46570807695388794
layers.11.self_attn.q_proj,2,0.7206689715385437
layers.11.self_attn.q_proj,3,0.8350292444229126
layers.11.self_attn.q_proj,4,0.9302905797958374
layers.11.self_attn.q_proj,5,0.932979941368103
layers.11.self_attn.q_proj,6,1.0266039371490479
layers.11.self_attn.q_proj,7,1.0755161046981812
layers.11.self_attn.k_proj,0,0.04811253398656845
layers.11.self_attn.k_proj,1,0.5333154797554016
layers.11.self_attn.k_proj,2,0.85400390625
layers.11.self_attn.k_proj,3,0.9508530497550964
layers.11.self_attn.k_proj,4,1.1346964836120605
layers.11.self_attn.k_proj,5,1.1019985675811768
layers.11.self_attn.k_proj,6,1.222049593925476
layers.11.self_attn.k_proj,7,1.2904192209243774
layers.11.self_attn.v_proj,0,0.01707083359360695
layers.11.self_attn.v_proj,1,0.16301293671131134
layers.11.self_attn.v_proj,2,0.21784982085227966
layers.11.self_attn.v_proj,3,0.24299554526805878
layers.11.self_attn.v_proj,4,0.2463303506374359
layers.11.self_attn.v_proj,5,0.2509600520133972
layers.11.self_attn.v_proj,6,0.2661377787590027
layers.11.self_attn.v_proj,7,0.27048057317733765
layers.11.self_attn.o_proj,0,0.00047929809079505503
layers.11.self_attn.o_proj,1,0.003135520499199629
layers.11.self_attn.o_proj,2,0.006945533212274313
layers.11.self_attn.o_proj,3,0.007513313088566065
layers.11.self_attn.o_proj,4,0.009234451688826084
layers.11.self_attn.o_proj,5,0.010746872052550316
layers.11.self_attn.o_proj,6,0.010743620805442333
layers.11.self_attn.o_proj,7,0.012540146708488464
layers.11.mlp.gate_proj,0,0.009970180690288544
layers.11.mlp.gate_proj,1,0.09095737338066101
layers.11.mlp.gate_proj,2,0.1388424038887024
layers.11.mlp.gate_proj,3,0.14761455357074738
layers.11.mlp.gate_proj,4,0.1637733280658722
layers.11.mlp.gate_proj,5,0.15882089734077454
layers.11.mlp.gate_proj,6,0.16757865250110626
layers.11.mlp.gate_proj,7,0.17872732877731323
layers.11.mlp.up_proj,0,0.008404199965298176
layers.11.mlp.up_proj,1,0.07262994349002838
layers.11.mlp.up_proj,2,0.10732195526361465
layers.11.mlp.up_proj,3,0.11688768118619919
layers.11.mlp.up_proj,4,0.1268453299999237
layers.11.mlp.up_proj,5,0.1253240555524826
layers.11.mlp.up_proj,6,0.1315186321735382
layers.11.mlp.up_proj,7,0.1391831487417221
layers.11.mlp.down_proj,0,0.0021995659917593002
layers.11.mlp.down_proj,1,0.013871612027287483
layers.11.mlp.down_proj,2,0.019662201404571533
layers.11.mlp.down_proj,3,0.021994709968566895
layers.11.mlp.down_proj,4,0.021833693608641624
layers.11.mlp.down_proj,5,0.023223578929901123
layers.11.mlp.down_proj,6,0.02341493032872677
layers.11.mlp.down_proj,7,0.024807944893836975
layers.12.self_attn.q_proj,0,0.04882283881306648
layers.12.self_attn.q_proj,1,0.48015522956848145
layers.12.self_attn.q_proj,2,0.7567378282546997
layers.12.self_attn.q_proj,3,0.8537654876708984
layers.12.self_attn.q_proj,4,0.9020273089408875
layers.12.self_attn.q_proj,5,0.8941367864608765
layers.12.self_attn.q_proj,6,1.0121009349822998
layers.12.self_attn.q_proj,7,1.0339033603668213
layers.12.self_attn.k_proj,0,0.05475247651338577
layers.12.self_attn.k_proj,1,0.6301133036613464
layers.12.self_attn.k_proj,2,1.0246102809906006
layers.12.self_attn.k_proj,3,1.1021267175674438
layers.12.self_attn.k_proj,4,1.274671196937561
layers.12.self_attn.k_proj,5,1.2214939594268799
layers.12.self_attn.k_proj,6,1.3579946756362915
layers.12.self_attn.k_proj,7,1.4419910907745361
layers.12.self_attn.v_proj,0,0.01615220122039318
layers.12.self_attn.v_proj,1,0.14653290808200836
layers.12.self_attn.v_proj,2,0.21805019676685333
layers.12.self_attn.v_proj,3,0.23491092026233673
layers.12.self_attn.v_proj,4,0.2457513064146042
layers.12.self_attn.v_proj,5,0.2458442896604538
layers.12.self_attn.v_proj,6,0.2555537223815918
layers.12.self_attn.v_proj,7,0.27551883459091187
layers.12.self_attn.o_proj,0,0.0005299765034578741
layers.12.self_attn.o_proj,1,0.003519191173836589
layers.12.self_attn.o_proj,2,0.009051090106368065
layers.12.self_attn.o_proj,3,0.008101417683064938
layers.12.self_attn.o_proj,4,0.009972146712243557
layers.12.self_attn.o_proj,5,0.012008408084511757
layers.12.self_attn.o_proj,6,0.013199707493185997
layers.12.self_attn.o_proj,7,0.013458405621349812
layers.12.mlp.gate_proj,0,0.010673974640667439
layers.12.mlp.gate_proj,1,0.0942111611366272
layers.12.mlp.gate_proj,2,0.14501622319221497
layers.12.mlp.gate_proj,3,0.15589037537574768
layers.12.mlp.gate_proj,4,0.17072725296020508
layers.12.mlp.gate_proj,5,0.1666562855243683
layers.12.mlp.gate_proj,6,0.17785122990608215
layers.12.mlp.gate_proj,7,0.1839061677455902
layers.12.mlp.up_proj,0,0.008944055065512657
layers.12.mlp.up_proj,1,0.0785420760512352
layers.12.mlp.up_proj,2,0.11751850694417953
layers.12.mlp.up_proj,3,0.12863820791244507
layers.12.mlp.up_proj,4,0.13654682040214539
layers.12.mlp.up_proj,5,0.13698990643024445
layers.12.mlp.up_proj,6,0.14576664566993713
layers.12.mlp.up_proj,7,0.149328351020813
layers.12.mlp.down_proj,0,0.002455876674503088
layers.12.mlp.down_proj,1,0.016430523246526718
layers.12.mlp.down_proj,2,0.021998146548867226
layers.12.mlp.down_proj,3,0.02396879717707634
layers.12.mlp.down_proj,4,0.025222476571798325
layers.12.mlp.down_proj,5,0.02679356001317501
layers.12.mlp.down_proj,6,0.02884644828736782
layers.12.mlp.down_proj,7,0.028471339493989944
layers.13.self_attn.q_proj,0,0.05143585056066513
layers.13.self_attn.q_proj,1,0.4860808253288269
layers.13.self_attn.q_proj,2,0.7688795924186707
layers.13.self_attn.q_proj,3,0.850511908531189
layers.13.self_attn.q_proj,4,0.8717670440673828
layers.13.self_attn.q_proj,5,0.877739429473877
layers.13.self_attn.q_proj,6,0.9946022033691406
layers.13.self_attn.q_proj,7,1.0036146640777588
layers.13.self_attn.k_proj,0,0.05280981957912445
layers.13.self_attn.k_proj,1,0.598394513130188
layers.13.self_attn.k_proj,2,0.9735959768295288
layers.13.self_attn.k_proj,3,1.023449182510376
layers.13.self_attn.k_proj,4,1.1393165588378906
layers.13.self_attn.k_proj,5,1.0978965759277344
layers.13.self_attn.k_proj,6,1.2336260080337524
layers.13.self_attn.k_proj,7,1.2841665744781494
layers.13.self_attn.v_proj,0,0.017638113349676132
layers.13.self_attn.v_proj,1,0.15169504284858704
layers.13.self_attn.v_proj,2,0.2183278352022171
layers.13.self_attn.v_proj,3,0.2369091510772705
layers.13.self_attn.v_proj,4,0.24746298789978027
layers.13.self_attn.v_proj,5,0.2474774420261383
layers.13.self_attn.v_proj,6,0.2645670771598816
layers.13.self_attn.v_proj,7,0.27272626757621765
layers.13.self_attn.o_proj,0,0.0005921615520492196
layers.13.self_attn.o_proj,1,0.004614246543496847
layers.13.self_attn.o_proj,2,0.009301109239459038
layers.13.self_attn.o_proj,3,0.011195075698196888
layers.13.self_attn.o_proj,4,0.012153781950473785
layers.13.self_attn.o_proj,5,0.01426534354686737
layers.13.self_attn.o_proj,6,0.014499559998512268
layers.13.self_attn.o_proj,7,0.01703294925391674
layers.13.mlp.gate_proj,0,0.012090815231204033
layers.13.mlp.gate_proj,1,0.1046346053481102
layers.13.mlp.gate_proj,2,0.15242458879947662
layers.13.mlp.gate_proj,3,0.16460110247135162
layers.13.mlp.gate_proj,4,0.17474746704101562
layers.13.mlp.gate_proj,5,0.17335641384124756
layers.13.mlp.gate_proj,6,0.18625260889530182
layers.13.mlp.gate_proj,7,0.1912303864955902
layers.13.mlp.up_proj,0,0.010516224429011345
layers.13.mlp.up_proj,1,0.08591396361589432
layers.13.mlp.up_proj,2,0.12534593045711517
layers.13.mlp.up_proj,3,0.13819655776023865
layers.13.mlp.up_proj,4,0.14518330991268158
layers.13.mlp.up_proj,5,0.14713342487812042
layers.13.mlp.up_proj,6,0.1564103364944458
layers.13.mlp.up_proj,7,0.15937520563602448
layers.13.mlp.down_proj,0,0.003120254259556532
layers.13.mlp.down_proj,1,0.020497020334005356
layers.13.mlp.down_proj,2,0.02658485248684883
layers.13.mlp.down_proj,3,0.03141404315829277
layers.13.mlp.down_proj,4,0.02980462834239006
layers.13.mlp.down_proj,5,0.030780915170907974
layers.13.mlp.down_proj,6,0.03336716815829277
layers.13.mlp.down_proj,7,0.03430762141942978
layers.14.self_attn.q_proj,0,0.04848569259047508
layers.14.self_attn.q_proj,1,0.45965123176574707
layers.14.self_attn.q_proj,2,0.757210373878479
layers.14.self_attn.q_proj,3,0.8380532264709473
layers.14.self_attn.q_proj,4,0.9028583765029907
layers.14.self_attn.q_proj,5,0.9318599700927734
layers.14.self_attn.q_proj,6,1.0367202758789062
layers.14.self_attn.q_proj,7,1.0484269857406616
layers.14.self_attn.k_proj,0,0.057558003813028336
layers.14.self_attn.k_proj,1,0.6345913410186768
layers.14.self_attn.k_proj,2,1.0386996269226074
layers.14.self_attn.k_proj,3,1.1369068622589111
layers.14.self_attn.k_proj,4,1.316376805305481
layers.14.self_attn.k_proj,5,1.2912061214447021
layers.14.self_attn.k_proj,6,1.4058815240859985
layers.14.self_attn.k_proj,7,1.535209059715271
layers.14.self_attn.v_proj,0,0.01730327680706978
layers.14.self_attn.v_proj,1,0.1413528025150299
layers.14.self_attn.v_proj,2,0.20392341911792755
layers.14.self_attn.v_proj,3,0.22657625377178192
layers.14.self_attn.v_proj,4,0.24237163364887238
layers.14.self_attn.v_proj,5,0.23327353596687317
layers.14.self_attn.v_proj,6,0.25206252932548523
layers.14.self_attn.v_proj,7,0.26559823751449585
layers.14.self_attn.o_proj,0,0.0006616125465370715
layers.14.self_attn.o_proj,1,0.006198921240866184
layers.14.self_attn.o_proj,2,0.011526860296726227
layers.14.self_attn.o_proj,3,0.012304400093853474
layers.14.self_attn.o_proj,4,0.012893171980977058
layers.14.self_attn.o_proj,5,0.015869885683059692
layers.14.self_attn.o_proj,6,0.017945025116205215
layers.14.self_attn.o_proj,7,0.016393432393670082
layers.14.mlp.gate_proj,0,0.014230682514607906
layers.14.mlp.gate_proj,1,0.11223001778125763
layers.14.mlp.gate_proj,2,0.1615733802318573
layers.14.mlp.gate_proj,3,0.1774292141199112
layers.14.mlp.gate_proj,4,0.18775975704193115
layers.14.mlp.gate_proj,5,0.1842298060655594
layers.14.mlp.gate_proj,6,0.19846515357494354
layers.14.mlp.gate_proj,7,0.20574858784675598
layers.14.mlp.up_proj,0,0.01235334761440754
layers.14.mlp.up_proj,1,0.09572312235832214
layers.14.mlp.up_proj,2,0.13687624037265778
layers.14.mlp.up_proj,3,0.14910826086997986
layers.14.mlp.up_proj,4,0.156353160738945
layers.14.mlp.up_proj,5,0.15653403103351593
layers.14.mlp.up_proj,6,0.16917261481285095
layers.14.mlp.up_proj,7,0.17172390222549438
layers.14.mlp.down_proj,0,0.003980827517807484
layers.14.mlp.down_proj,1,0.023983102291822433
layers.14.mlp.down_proj,2,0.03326570987701416
layers.14.mlp.down_proj,3,0.03511496260762215
layers.14.mlp.down_proj,4,0.036664772778749466
layers.14.mlp.down_proj,5,0.03622731193900108
layers.14.mlp.down_proj,6,0.03921733424067497
layers.14.mlp.down_proj,7,0.038859110325574875
layers.15.self_attn.q_proj,0,0.05559774115681648
layers.15.self_attn.q_proj,1,0.4456658959388733
layers.15.self_attn.q_proj,2,0.6789531707763672
layers.15.self_attn.q_proj,3,0.7438433766365051
layers.15.self_attn.q_proj,4,0.7961400151252747
layers.15.self_attn.q_proj,5,0.8113881945610046
layers.15.self_attn.q_proj,6,0.9137634038925171
layers.15.self_attn.q_proj,7,0.9144800901412964
layers.15.self_attn.k_proj,0,0.0643860399723053
layers.15.self_attn.k_proj,1,0.6099663972854614
layers.15.self_attn.k_proj,2,0.9689849615097046
layers.15.self_attn.k_proj,3,1.0677309036254883
layers.15.self_attn.k_proj,4,1.1980797052383423
layers.15.self_attn.k_proj,5,1.185498595237732
layers.15.self_attn.k_proj,6,1.3161596059799194
layers.15.self_attn.k_proj,7,1.4061626195907593
layers.15.self_attn.v_proj,0,0.02137499675154686
layers.15.self_attn.v_proj,1,0.15274426341056824
layers.15.self_attn.v_proj,2,0.22271177172660828
layers.15.self_attn.v_proj,3,0.2374958097934723
layers.15.self_attn.v_proj,4,0.25459086894989014
layers.15.self_attn.v_proj,5,0.2510380148887634
layers.15.self_attn.v_proj,6,0.2744082510471344
layers.15.self_attn.v_proj,7,0.27988308668136597
layers.15.self_attn.o_proj,0,0.0008814373286440969
layers.15.self_attn.o_proj,1,0.006718432996422052
layers.15.self_attn.o_proj,2,0.012425540015101433
layers.15.self_attn.o_proj,3,0.013524552807211876
layers.15.self_attn.o_proj,4,0.015179632231593132
layers.15.self_attn.o_proj,5,0.017757052555680275
layers.15.self_attn.o_proj,6,0.019517771899700165
layers.15.self_attn.o_proj,7,0.01948402263224125
layers.15.mlp.gate_proj,0,0.01672697253525257
layers.15.mlp.gate_proj,1,0.1258549690246582
layers.15.mlp.gate_proj,2,0.1753428429365158
layers.15.mlp.gate_proj,3,0.1969691812992096
layers.15.mlp.gate_proj,4,0.20895998179912567
layers.15.mlp.gate_proj,5,0.20225757360458374
layers.15.mlp.gate_proj,6,0.21952439844608307
layers.15.mlp.gate_proj,7,0.22747394442558289
layers.15.mlp.up_proj,0,0.01494549959897995
layers.15.mlp.up_proj,1,0.10708101093769073
layers.15.mlp.up_proj,2,0.14896100759506226
layers.15.mlp.up_proj,3,0.1658301204442978
layers.15.mlp.up_proj,4,0.17443521320819855
layers.15.mlp.up_proj,5,0.1725107580423355
layers.15.mlp.up_proj,6,0.188679501414299
layers.15.mlp.up_proj,7,0.18857286870479584
layers.15.mlp.down_proj,0,0.005400537978857756
layers.15.mlp.down_proj,1,0.030558204278349876
layers.15.mlp.down_proj,2,0.040190063416957855
layers.15.mlp.down_proj,3,0.04552827402949333
layers.15.mlp.down_proj,4,0.045635320246219635
layers.15.mlp.down_proj,5,0.04497920349240303
layers.15.mlp.down_proj,6,0.045619845390319824
layers.15.mlp.down_proj,7,0.04795052483677864
layers.16.self_attn.q_proj,0,0.05506771430373192
layers.16.self_attn.q_proj,1,0.4715873599052429
layers.16.self_attn.q_proj,2,0.7073637843132019
layers.16.self_attn.q_proj,3,0.8013960719108582
layers.16.self_attn.q_proj,4,0.8481422662734985
layers.16.self_attn.q_proj,5,0.8771961331367493
layers.16.self_attn.q_proj,6,1.0006424188613892
layers.16.self_attn.q_proj,7,0.9946075677871704
layers.16.self_attn.k_proj,0,0.05965106189250946
layers.16.self_attn.k_proj,1,0.6022757291793823
layers.16.self_attn.k_proj,2,0.9799576997756958
layers.16.self_attn.k_proj,3,1.077507734298706
layers.16.self_attn.k_proj,4,1.2727209329605103
layers.16.self_attn.k_proj,5,1.2178800106048584
layers.16.self_attn.k_proj,6,1.3784735202789307
layers.16.self_attn.k_proj,7,1.491931438446045
layers.16.self_attn.v_proj,0,0.023782901465892792
layers.16.self_attn.v_proj,1,0.17255213856697083
layers.16.self_attn.v_proj,2,0.23844461143016815
layers.16.self_attn.v_proj,3,0.2537040114402771
layers.16.self_attn.v_proj,4,0.27081650495529175
layers.16.self_attn.v_proj,5,0.2615036368370056
layers.16.self_attn.v_proj,6,0.2832910418510437
layers.16.self_attn.v_proj,7,0.28571587800979614
layers.16.self_attn.o_proj,0,0.001170167583040893
layers.16.self_attn.o_proj,1,0.009050704538822174
layers.16.self_attn.o_proj,2,0.01766856387257576
layers.16.self_attn.o_proj,3,0.018960921093821526
layers.16.self_attn.o_proj,4,0.022642940282821655
layers.16.self_attn.o_proj,5,0.024939214810729027
layers.16.self_attn.o_proj,6,0.027704045176506042
layers.16.self_attn.o_proj,7,0.028888899832963943
layers.16.mlp.gate_proj,0,0.019502948969602585
layers.16.mlp.gate_proj,1,0.13694477081298828
layers.16.mlp.gate_proj,2,0.18678905069828033
layers.16.mlp.gate_proj,3,0.21256983280181885
layers.16.mlp.gate_proj,4,0.22611773014068604
layers.16.mlp.gate_proj,5,0.2183678150177002
layers.16.mlp.gate_proj,6,0.2403799593448639
layers.16.mlp.gate_proj,7,0.2493049055337906
layers.16.mlp.up_proj,0,0.017556438222527504
layers.16.mlp.up_proj,1,0.11735422164201736
layers.16.mlp.up_proj,2,0.16121621429920197
layers.16.mlp.up_proj,3,0.17923860251903534
layers.16.mlp.up_proj,4,0.18970434367656708
layers.16.mlp.up_proj,5,0.18471375107765198
layers.16.mlp.up_proj,6,0.202484130859375
layers.16.mlp.up_proj,7,0.20290939509868622
layers.16.mlp.down_proj,0,0.006534728687256575
layers.16.mlp.down_proj,1,0.03861811012029648
layers.16.mlp.down_proj,2,0.048560239374637604
layers.16.mlp.down_proj,3,0.05402422696352005
layers.16.mlp.down_proj,4,0.05605040863156319
layers.16.mlp.down_proj,5,0.05347223952412605
layers.16.mlp.down_proj,6,0.05871986225247383
layers.16.mlp.down_proj,7,0.06010471656918526
layers.17.self_attn.q_proj,0,0.05857953801751137
layers.17.self_attn.q_proj,1,0.4553322196006775
layers.17.self_attn.q_proj,2,0.6556971073150635
layers.17.self_attn.q_proj,3,0.7412540316581726
layers.17.self_attn.q_proj,4,0.7980406880378723
layers.17.self_attn.q_proj,5,0.8192955255508423
layers.17.self_attn.q_proj,6,0.9308342933654785
layers.17.self_attn.q_proj,7,0.9380135536193848
layers.17.self_attn.k_proj,0,0.06535342335700989
layers.17.self_attn.k_proj,1,0.554437518119812
layers.17.self_attn.k_proj,2,0.8637502789497375
layers.17.self_attn.k_proj,3,0.9537191390991211
layers.17.self_attn.k_proj,4,1.1276136636734009
layers.17.self_attn.k_proj,5,1.0664374828338623
layers.17.self_attn.k_proj,6,1.188602328300476
layers.17.self_attn.k_proj,7,1.2855499982833862
layers.17.self_attn.v_proj,0,0.0313563346862793
layers.17.self_attn.v_proj,1,0.1897124946117401
layers.17.self_attn.v_proj,2,0.24777010083198547
layers.17.self_attn.v_proj,3,0.26674166321754456
layers.17.self_attn.v_proj,4,0.280582994222641
layers.17.self_attn.v_proj,5,0.2709152102470398
layers.17.self_attn.v_proj,6,0.29300540685653687
layers.17.self_attn.v_proj,7,0.30040740966796875
layers.17.self_attn.o_proj,0,0.0009970657993108034
layers.17.self_attn.o_proj,1,0.009514587000012398
layers.17.self_attn.o_proj,2,0.012600084766745567
layers.17.self_attn.o_proj,3,0.01554601825773716
layers.17.self_attn.o_proj,4,0.017939958721399307
layers.17.self_attn.o_proj,5,0.018795957788825035
layers.17.self_attn.o_proj,6,0.019831862300634384
layers.17.self_attn.o_proj,7,0.01823083683848381
layers.17.mlp.gate_proj,0,0.02342444844543934
layers.17.mlp.gate_proj,1,0.1515962928533554
layers.17.mlp.gate_proj,2,0.2037544995546341
layers.17.mlp.gate_proj,3,0.23034730553627014
layers.17.mlp.gate_proj,4,0.24262499809265137
layers.17.mlp.gate_proj,5,0.23967871069908142
layers.17.mlp.gate_proj,6,0.26242318749427795
layers.17.mlp.gate_proj,7,0.2646040618419647
layers.17.mlp.up_proj,0,0.020516736432909966
layers.17.mlp.up_proj,1,0.12881091237068176
layers.17.mlp.up_proj,2,0.16964516043663025
layers.17.mlp.up_proj,3,0.19257010519504547
layers.17.mlp.up_proj,4,0.20173950493335724
layers.17.mlp.up_proj,5,0.19862890243530273
layers.17.mlp.up_proj,6,0.21660876274108887
layers.17.mlp.up_proj,7,0.21381954848766327
layers.17.mlp.down_proj,0,0.0072739808820188046
layers.17.mlp.down_proj,1,0.04355663061141968
layers.17.mlp.down_proj,2,0.05479315668344498
layers.17.mlp.down_proj,3,0.06078139692544937
layers.17.mlp.down_proj,4,0.05882018804550171
layers.17.mlp.down_proj,5,0.06225670129060745
layers.17.mlp.down_proj,6,0.06895718723535538
layers.17.mlp.down_proj,7,0.06283322721719742
layers.18.self_attn.q_proj,0,0.0666637197136879
layers.18.self_attn.q_proj,1,0.4814504086971283
layers.18.self_attn.q_proj,2,0.6872907876968384
layers.18.self_attn.q_proj,3,0.7621266841888428
layers.18.self_attn.q_proj,4,0.8058789372444153
layers.18.self_attn.q_proj,5,0.8114215135574341
layers.18.self_attn.q_proj,6,0.9205073118209839
layers.18.self_attn.q_proj,7,0.9257871508598328
layers.18.self_attn.k_proj,0,0.07147505134344101
layers.18.self_attn.k_proj,1,0.5529900193214417
layers.18.self_attn.k_proj,2,0.8350275754928589
layers.18.self_attn.k_proj,3,0.9082344770431519
layers.18.self_attn.k_proj,4,1.0257127285003662
layers.18.self_attn.k_proj,5,0.9950259923934937
layers.18.self_attn.k_proj,6,1.128455400466919
layers.18.self_attn.k_proj,7,1.185271978378296
layers.18.self_attn.v_proj,0,0.03894107788801193
layers.18.self_attn.v_proj,1,0.2281043529510498
layers.18.self_attn.v_proj,2,0.28443464636802673
layers.18.self_attn.v_proj,3,0.3066278100013733
layers.18.self_attn.v_proj,4,0.3291781544685364
layers.18.self_attn.v_proj,5,0.3090164065361023
layers.18.self_attn.v_proj,6,0.34198808670043945
layers.18.self_attn.v_proj,7,0.3498929440975189
layers.18.self_attn.o_proj,0,0.0009951979154720902
layers.18.self_attn.o_proj,1,0.008829446509480476
layers.18.self_attn.o_proj,2,0.017041902989149094
layers.18.self_attn.o_proj,3,0.016871139407157898
layers.18.self_attn.o_proj,4,0.020525798201560974
layers.18.self_attn.o_proj,5,0.018459763377904892
layers.18.self_attn.o_proj,6,0.02718273736536503
layers.18.self_attn.o_proj,7,0.03014509379863739
layers.18.mlp.gate_proj,0,0.027866585180163383
layers.18.mlp.gate_proj,1,0.16909903287887573
layers.18.mlp.gate_proj,2,0.2241547554731369
layers.18.mlp.gate_proj,3,0.2500053346157074
layers.18.mlp.gate_proj,4,0.26069387793540955
layers.18.mlp.gate_proj,5,0.2530689835548401
layers.18.mlp.gate_proj,6,0.28012165427207947
layers.18.mlp.gate_proj,7,0.2806021273136139
layers.18.mlp.up_proj,0,0.023955492302775383
layers.18.mlp.up_proj,1,0.1425134241580963
layers.18.mlp.up_proj,2,0.18554142117500305
layers.18.mlp.up_proj,3,0.20508478581905365
layers.18.mlp.up_proj,4,0.21281659603118896
layers.18.mlp.up_proj,5,0.20901833474636078
layers.18.mlp.up_proj,6,0.23036879301071167
layers.18.mlp.up_proj,7,0.22920359671115875
layers.18.mlp.down_proj,0,0.009834839962422848
layers.18.mlp.down_proj,1,0.05276217311620712
layers.18.mlp.down_proj,2,0.06238364428281784
layers.18.mlp.down_proj,3,0.06913848966360092
layers.18.mlp.down_proj,4,0.06699977815151215
layers.18.mlp.down_proj,5,0.07011638581752777
layers.18.mlp.down_proj,6,0.07874045521020889
layers.18.mlp.down_proj,7,0.07792719453573227
layers.19.self_attn.q_proj,0,0.06890586018562317
layers.19.self_attn.q_proj,1,0.4704861640930176
layers.19.self_attn.q_proj,2,0.6540007591247559
layers.19.self_attn.q_proj,3,0.7343075275421143
layers.19.self_attn.q_proj,4,0.7719830870628357
layers.19.self_attn.q_proj,5,0.7997989058494568
layers.19.self_attn.q_proj,6,0.9063822031021118
layers.19.self_attn.q_proj,7,0.9011119604110718
layers.19.self_attn.k_proj,0,0.07870416343212128
layers.19.self_attn.k_proj,1,0.5642150640487671
layers.19.self_attn.k_proj,2,0.8466256260871887
layers.19.self_attn.k_proj,3,0.9167486429214478
layers.19.self_attn.k_proj,4,1.0820399522781372
layers.19.self_attn.k_proj,5,1.0170058012008667
layers.19.self_attn.k_proj,6,1.124290943145752
layers.19.self_attn.k_proj,7,1.2189868688583374
layers.19.self_attn.v_proj,0,0.0445639006793499
